Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )

ABN  AMRO Mutual Fund
105313;DWS FIXED TERM FUND SERIES 28-DIV;10.0000;9.9000;0.0000;26-Jun-2007
105312;DWS FIXED TERM FUND SERIES 28-GR;10.2823;10.1795;0.0000;26-Jun-2007
102203;DWS Investment Opportunity-DWS Investment Opportunity Fund-DWS Investment Opportunity Fund- Dividend Option;32.40;32.40;33.13;24-Dec-2007
102204;DWS Investment Opportunity-DWS Investment Opportunity Fund-DWS Investment Opportunity Fund- Growth Option;42.41;42.41;43.36;24-Dec-2007

DSP Merrill Lynch Mutual Fund
105868;DSP Merrill Lynch Equity Fund - Institutional Plan - Dividend; 0.000 ; 0.000 ; 0.000 ;9-Aug-2007
105876;DSP Merrill Lynch Equity Fund - Institutional Plan - Growth; 0.000 ; 0.000 ; 0.000 ;9-Aug-2007
100080;DSP Merrill Lynch Equity Fund - Regular Plan - Dividend;63.688; 63.051 ; 65.121 ;24-Dec-2007
105875;DSP Merrill Lynch Equity Fund - Regular Plan - Growth;14.579; 14.433 ; 14.907 ;24-Dec-2007
105873;DSP Merrill Lynch India T.I.G.E.R. Fund - Institutional Plan - Dividend;11.441; 11.441 ; 11.441 ;24-Dec-2007
105874;DSP Merrill Lynch India T.I.G.E.R. Fund - Institutional Plan - Growth;16.019; 16.019 ; 16.019 ;24-Dec-2007
102434;DSP Merrill Lynch India T.I.G.E.R. Fund - Regular Plan -  Growth;56.876; 56.307 ; 58.156 ;24-Dec-2007
102435;DSP Merrill Lynch India T.I.G.E.R. Fund - Regular Plan - Dividend;32.185; 31.863 ; 32.909 ;24-Dec-2007
105870;DSP Merrill Lynch Opportunities Fund - Institutional Plan - Dividend;10.276; 10.276 ; 10.276 ;24-Dec-2007
105869;DSP Merrill Lynch Opportunities Fund - Institutional Plan - Growth;10.276; 10.276 ; 10.276 ;24-Dec-2007
103820;DSP Merrill Lynch Opportunities Fund-Regular Plan - Dividend;38.772; 38.384 ; 39.644 ;24-Dec-2007
103819;DSP Merrill Lynch Opportunities Fund-Regular Plan - Growth;85.611; 84.755 ; 87.537 ;24-Dec-2007
104480;DSP Merrill Lynch Small and Mid Cap Fund - Institutional Plan - Dividend; 12.293 ; 12.293 ; 12.293 ;20-Sep-2007
104479;DSP Merrill Lynch Small and Mid Cap Fund - Institutional Plan - Growth;9.939; 9.939 ; 9.939 ;24-Dec-2007
104482;DSP Merrill Lynch Small and Mid Cap Fund - Regular Plan - Dividend;15.282; 15.129 ; 15.626 ;24-Dec-2007
104481;DSP Merrill Lynch Small and Mid Cap Fund - Regular Plan - Growth;15.282; 15.129 ; 15.626 ;24-Dec-2007
100090;DSP Merrill Lynch Technology.com Fund;35.270; 34.917 ; 36.064 ;24-Dec-2007

105871;DSP Merrill Lynch Top 100 Equity Fund - Institutional  Plan - Dividend; 0.000 ; 0.000 ; 0.000 ;9-Aug-2007
105872;DSP Merrill Lynch Top 100 Equity Fund - Institutional  Plan - Growth; 14.337 ; 14.337 ; 14.337 ;19-Nov-2007
101636;DSP Merrill Lynch Top 100 Equity Fund - Regular Plan -  Dividend;28.771; 28.483 ; 29.418 ;24-Dec-2007
101635;DSP Merrill Lynch Top 100 Equity Fund - Regular Plan - Growth;90.523; 89.618 ; 92.560 ;24-Dec-2007

Escorts Mutual Fund
100630;Escorts Growth Plan-DIVIDEND OPTION;21.4516;21.4516;21.9343;24-Dec-2007
100631;Escorts Growth Plan-GROWTH OPTION;91.4656;91.4656;93.5236;24-Dec-2007
104515;Escorts High Yield Equity Plan - Bonus Option;14.2817;14.2817;14.6030;24-Dec-2007
104514;Escorts High Yield Equity Plan - Dividend Option;13.4148;13.4148;13.7166;24-Dec-2007
104513;Escorts High Yield Equity Plan - Growth Option;14.2860;14.2860;14.6074;24-Dec-2007
101066;Escorts Opportunities Fund-Dividend;16.8099;16.8099;16.8099;24-Dec-2007
101065;Escorts Opportunities Fund-Growth;33.9898;33.9898;33.9898;24-Dec-2007

Fidelity Mutual Fund
102962;Fidelity Equity Fund-Dividend Option;23.978;23.738;24.518;24-Dec-2007
102961;Fidelity Equity Fund-Growth Option;31.160;30.848;31.861;24-Dec-2007
106570;Fidelity India Growth Fund - Dividend Option;10.585;10.479;10.823;24-Dec-2007
106569;Fidelity India Growth Fund - Growth Option;10.585;10.479;10.823;24-Dec-2007
103768;Fidelity India Special Situations Fund-Dividend Option;17.948;17.769;18.352;24-Dec-2007
103767;Fidelity India Special Situations Fund-Growth Option;17.948;17.769;18.352;24-Dec-2007
105803;Fidelity International Opportunities Fund - Dividend Option;12.025;11.905;12.296;24-Dec-2007
105802;Fidelity International Opportunities Fund - Growth Option;12.025;11.905;12.296;24-Dec-2007

Franklin Templeton Mutual Fund
102270;Franklin FMCG Fund - Dividend;25.5576;25.5576;26.1326;24-Dec-2007
100523;Franklin FMCG Fund - Growth;40.7200;40.7200;41.6362;24-Dec-2007
100470;Franklin India Bluechip Fund-Dividend;54.1981;54.1981;55.4176;24-Dec-2007
100471;Franklin India Bluechip Fund-Growth;188.0321;188.0321;192.2628;24-Dec-2007
102884;Franklin India Flexi Cap Fund-Dividend Plan;23.0234;23.0234;23.5414;24-Dec-2007
102883;Franklin India Flexi Cap Fund-Growth Plan;30.0065;30.0065;30.6816;24-Dec-2007
105816;Franklin India High Growth Companies Fund - Dividend Plan;13.4341;13.4341;13.7364;24-Dec-2007
105817;Franklin India High Growth Companies Fund - Growth Plan;13.4341;13.4341;13.7364;24-Dec-2007
105066;Franklin India Index Fund - BSE Plan - Dividend Plan;54.9821;54.9821;54.9821;24-Dec-2007
102320;Franklin India Index Fund - BSE Plan - Growth Plan;54.9821;54.9821;54.9821;24-Dec-2007
100484;Franklin India Index Fund- Nifty Plan - Dividend Plan;47.3431;47.3431;47.3431;24-Dec-2007
105067;Franklin India Index Fund- Nifty Plan - Growth Plan;47.3431;47.3431;47.3431;24-Dec-2007
100524;Franklin India Opportunities Fund-Dividend;19.1429;19.1429;19.5736;24-Dec-2007
103151;Franklin India Opportunities Fund - Growth;38.3489;38.3489;39.2118;24-Dec-2007
100472;Franklin India Prima Fund-Dividend;74.6221;74.6221;76.3011;24-Dec-2007
100473;Franklin India Prima Fund-Growth;295.1168;295.1168;301.7569;24-Dec-2007
100519;Franklin India Prima Plus-Dividend;45.6711;45.6711;46.6987;24-Dec-2007
100520;Franklin India Prima Plus-Growth;203.7210;203.7210;208.3047;24-Dec-2007
100521;Franklin Infotech Fund-Dividend;19.2647;19.2647;19.6982;24-Dec-2007
100522;Franklin Infotech Fund-Growth;46.7826;46.7826;47.8352;24-Dec-2007
102271;Franklin Pharma Fund - Dividend;15.9738;15.9738;16.3332;24-Dec-2007
100902;Franklin Pharma Fund - Growth;30.1850;30.1850;30.8642;24-Dec-2007
103679;Templeton India Equity Income Fund-Dividend Plan;16.1044;16.1044;16.4667;24-Dec-2007
103678;Templeton India Equity Income Fund-Growth Plan;17.8277;17.8277;18.2288;24-Dec-2007
100497;Templeton India Growth Fund-Dividend Plan;59.4934;59.4934;60.8320;24-Dec-2007
100496;Templeton India Growth Fund-Growth Plan;100.6229;100.6229;102.8869;24-Dec-2007

HDFC Mutual Fund
101765;HDFC Capital Builder Fund-Dividend Plan;36.504;36.504;37.325;24-Dec-2007
101764;HDFC Capital Builder Fund-Growth Plan;102.369;102.369;104.672;24-Dec-2007
102761;HDFC CORE & SATELLITE FUND-HDFC CORE & SATELLITE FUND - DIVIDEND;27.738;27.738;28.362;24-Dec-2007
102760;HDFC CORE & SATELLITE FUND-HDFC CORE & SATELLITE FUND - GROWTH;36.007;36.007;36.817;24-Dec-2007
101763;HDFC Equity Fund-Dividend Plan;56.354;56.354;57.622;24-Dec-2007
101762;HDFC Equity Fund-Growth Plan;214.741;214.741;219.573;24-Dec-2007
100120;HDFC Growth Fund-Dividend Plan;42.151;42.151;43.099;24-Dec-2007
100119;HDFC Growth Fund-Growth Plan;77.648;77.648;79.395;24-Dec-2007
101525;HDFC Index Fund-Nifty Plan(FV Rs 10.326);55.978;55.4182;55.978;24-Dec-2007
101282;HDFC Index Fund-Sensex Plus( FV-Rs32.161);209.8073;207.7092;209.8073;24-Dec-2007
101281;HDFC Index FundSensex Plan( FV Rs 32.161);176.9224;175.1532;176.9224;24-Dec-2007
102947;HDFC Premier Multi-Cap Fund-Dividend;20.735;20.735;21.202;24-Dec-2007
102948;HDFC Premier Multi-Cap Fund-Growth;26.557;26.557;27.155;24-Dec-2007
102001;HDFC Top 200 Fund-Dividend Plan;54.277;54.277;55.498;24-Dec-2007
102000;HDFC Top 200 Fund-Growth Plan;164.104;164.104;167.796;24-Dec-2007

HSBC Mutual Fund
103406;HSBC Advantage India Fund - Dividend;18.4948;18.3099;18.9109;24-Dec-2007
103407;HSBC Advantage India Fund - Growth;20.1417;19.9403;20.5949;24-Dec-2007
106671;HSBC Dynamic Fund - Dividend;12.1357;12.0143;12.4391;24-Dec-2007
106670;HSBC Dynamic Fund - Growth;12.1357;12.0143;12.4391;24-Dec-2007
101593;HSBC Equity Fund - Dividend;46.1227;45.6615;47.1605;24-Dec-2007
101594;HSBC Equity Fund - Growth;111.2759;110.1631;113.7796;24-Dec-2007
102251;HSBC India Opportunities Fund - Dividend;23.7547;23.5172;24.2892;24-Dec-2007
102252;HSBC India Opportunities Fund - Growth;42.1116;41.6905;43.0591;24-Dec-2007
103007;HSBC Midcap Equity Fund - Dividend;20.9242;20.7150;21.3950;24-Dec-2007

103006;HSBC Midcap Equity Fund - Growth;29.8667;29.5680;30.5387;24-Dec-2007

ICICI Prudential Mutual Fund
103028;ICICI Prudential Blended Plan A-Dividend Option; 10.7193 ; 10.6657 ; 10.7193 ;24-Dec-2007
103027;ICICI Prudential Blended Plan A-Growth Option; 12.2445 ; 12.1833 ; 12.2445 ;24-Dec-2007
103062;ICICI Prudential Blended Plan B-Dividend Option; 10.8488 ; 10.7946 ; 10.8488 ;24-Dec-2007
103061;ICICI Prudential Blended Plan B-Growth Option; 12.0863 ; 12.0258 ; 12.0863 ;24-Dec-2007
103064;ICICI Prudential Blended Plan B-Institutional Dividend Option; 10.6985 ; 10.6450 ; 10.6985 ;24-Apr-2007
103063;ICICI Prudential Blended Plan B-Institutional Growth Option;0;0;0;3-Aug-2006
102596;ICICI Prudential Discovery Fund - Institutional Option - I - Growth; 15.18 ; 15.18 ; 15.52 ;24-Dec-2007
102595;ICICI Prudential Discovery Fund-DIVIDEND OPTION; 20.71 ; 20.71 ; 21.17 ;24-Dec-2007
102594;ICICI Prudential Discovery Fund-GROWTH OPTION; 35.37 ; 35.37 ; 36.16 ;24-Dec-2007
101143;ICICI Prudential Dynamic Plan-Dividend Option; 25.3567 ; 25.3567 ; 25.9273 ;24-Dec-2007
101144;ICICI Prudential Dynamic Plan-Growth Option; 89.4990 ; 89.4990 ; 91.5127 ;24-Dec-2007
104898;ICICI Prudential Dynamic Plan-Institutional Option - I; 13.6368 ; 13.6368 ; 13.6368 ;24-Dec-2007
102530;ICICI Prudential Emerging Star Fund - Institutional Option - I; 16.88 ; 16.88 ; 17.26 ;24-Dec-2007
102529;ICICI Prudential Emerging Star Fund-Dividend; 28.06 ; 28.06 ; 28.69 ;24-Dec-2007
102528;ICICI Prudential Emerging Star Fund-Growth; 42.88 ; 42.88 ; 43.84 ;24-Dec-2007
104682;ICICI Prudential Equity & Derivatives Fund-Income Optimiser Plan-Institutional Dividend Option; 10.73 ; 10.68 ; 10.73 ;24-Dec-2007
104684;ICICI Prudential Equity & Derivatives Fund-Income Optimiser Plan-Institutional Growth Option; 11.09 ; 11.03 ; 11.09 ;24-Dec-2007
104681;ICICI Prudential Equity & Derivatives Fund-Income Optimiser Plan-Retail Dividend Option; 10.70 ; 10.65 ; 10.70 ;24-Dec-2007
104683;ICICI Prudential Equity & Derivatives Fund-Income Optimiser Plan-Retail Growth Option; 11.05 ; 11.00 ; 11.05 ;24-Dec-2007
104686;ICICI Prudential Equity & Derivatives Fund-Wealth Optimiser Plan-Retail Dividend Option; 12.07 ; 12.01 ; 12.34 ;24-Dec-2007
104685;ICICI Prudential Equity & Derivatives Fund-Wealth Optimiser Plan-Retail Growth Option; 12.73 ; 12.67 ; 13.02 ;24-Dec-2007
100351;ICICI Prudential FMCG Plan-Dividend Option; 41.07 ; 41.07 ; 41.99 ;24-Dec-2007
100352;ICICI Prudential FMCG Plan-Growth Option; 54.76 ; 54.76 ; 55.99 ;24-Dec-2007
100350;ICICI Prudential Growth Plan- Institutional Option - I - Growth; 17.61 ; 17.61 ; 18.00 ;24-Dec-2007
100348;ICICI Prudential Growth Plan-Dividend Option; 27.28 ; 27.28 ; 27.89 ;24-Dec-2007
100349;ICICI Prudential Growth Plan-Growth Option; 131.21 ; 131.21 ; 134.17 ;24-Dec-2007
101349;ICICI Prudential Index Fund; 53.5899 ; 53.5899 ; 54.1258 ;24-Dec-2007
106821;ICICI Prudential Indo Asia Equity Fund - Institutional Growth; 10.52 ; 10.52 ; 10.52 ;24-Dec-2007
106822;ICICI Prudential Indo Asia Equity Fund - Retail Dividend; 10.52 ; 10.52 ; 10.75 ;24-Dec-2007
106823;ICICI Prudential Indo Asia Equity Fund - Retail Growth; 10.52 ; 10.52 ; 10.75 ;24-Dec-2007
105602;ICICI Prudential Infrastructure Fund - Institutional Option - I - Growth; 18.00 ; 18.00 ; 18.00 ;24-Dec-2007
103150;ICICI Prudential Infrastructure Fund-Dividend; 21.48 ; 21.48 ; 21.96 ;24-Dec-2007
103149;ICICI Prudential Infrastructure Fund-Growth; 34.05 ; 34.05 ; 34.81 ;24-Dec-2007
101706;ICICI Prudential Power Plan - Dividend; 25.97 ; 25.97 ; 26.56 ;24-Dec-2007
101228;ICICI Prudential Power Plan - Growth; 116.71 ; 116.71 ; 119.34 ;24-Dec-2007
102957;ICICI Prudential Power Plan - Institutional Option - I; 31.39 ; 31.39 ; 32.09 ;24-Dec-2007
103313;ICICI Prudential Services Industries Fund-Dividend Plan; 19.21 ; 19.21 ; 19.65 ;24-Dec-2007
103312;ICICI Prudential Services Industries Fund-Growth Plan; 22.98 ; 22.98 ; 23.50 ;24-Dec-2007
100363;ICICI Prudential Technology Fund; 15.96 ; 15.96 ; 16.31 ;24-Dec-2007

ING Mutual Fund
103651;ING A.T.M.(Against The Market) FUND-Bonus Option;15.9700;15.9700;16.3300;24-Dec-2007
103650;ING A.T.M.(Against The Market) FUND-Dividend Option;15.9700;15.9700;16.3300;24-Dec-2007
103649;ING A.T.M.(Against The Market) FUND-Growth Option;15.9700;15.9700;16.3300;24-Dec-2007
103163;ING Dividend Yield Fund-Bonus Option;17.9100;17.9100;18.3100;24-Dec-2007
103162;ING Dividend Yield Fund-Dividend Option;16.2800;16.2800;16.6500;24-Dec-2007
103161;ING Dividend Yield Fund-Growth Option;17.9100;17.9100;18.3100;24-Dec-2007
102718;ING Domestic Opportunities Fund-Bonus Option;41.2400;41.2400;42.1700;24-Dec-2007
102717;ING Domestic Opportunities Fund-Dividend Option;18.9800;18.9800;19.4100;24-Dec-2007
102716;ING Domestic Opportunities Fund-Growth Option;41.2400;41.2400;42.1700;24-Dec-2007
103369;ING L.I.O.N. (Large cap, Intermediate cap, Opportunities, New offerings) Fund-Bonus Option;18.4200;18.4200;18.8300;24-Dec-2007
103368;ING L.I.O.N. (Large cap, Intermediate cap, Opportunities, New offerings)Fund-Dividend Option;18.4200;18.4200;18.8300;24-Dec-2007
103367;ING L.I.O.N. (Large cap, Intermediate cap, Opportunities, New offerings)Fund-Growth Option;18.4200;18.4200;18.8300;24-Dec-2007
102933;ING Midcap Fund-Bonus Option;25.6200;25.6200;26.2000;24-Dec-2007
102932;ING Midcap Fund-Dividend Option;23.4400;23.4400;23.9700;24-Dec-2007
102931;ING Midcap Fund-Growth Option;25.6200;25.6200;26.2000;24-Dec-2007
102245;ING Nifty Plus Fund-Bonus Option;29.9400;29.9400;30.6100;24-Dec-2007
102243;ING Nifty Plus Fund-Dividend Option;19.9300;19.9300;20.3800;24-Dec-2007
102242;ING Nifty Plus Fund-Growth Option;29.9400;29.9400;30.6100;24-Dec-2007
100188;ING Select Stocks Fund-Dividend Option;22.3400;22.3400;22.8400;24-Dec-2007
100189;ING Select Stocks Fund-Growth Option;42.2800;42.2800;43.2300;24-Dec-2007
105619;OptiMix Multi Manager Equity Fund - Option A- Dividend(Payout and Reinvestment);14.93;14.93;15.30;24-Dec-2007

105620;OptiMix Multi Manager Equity Fund - Option A- Growth;14.93;14.93;15.30;24-Dec-2007
106388;OptiMix Multi Manager Equity Fund-Option B-Dividend(Payout and Reinvestment);0;0;0;24-Dec-2007
106387;OptiMix Multi Manager Equity Fund-Option B-Growth;13.89;13.89;13.89;24-Dec-2007

JM Financial Mutual Fund
103781;JM ARBITRAGE ADVANTAGE FUND-Dividend;10.3358;10.2324;10.3358;24-Dec-2007
103780;JM ARBITRAGE ADVANTAGE FUND-Growth;11.2524;11.1399;11.2524;24-Dec-2007
102478;JM Auto Sector Fund-Dividend;19.6238;19.6238;20.0653;24-Dec-2007
102479;JM Auto Sector Fund-Growth;25.6099;25.6099;26.1861;24-Dec-2007
106168;JM Basic Fund - Dividend Plan;31.6903;31.6903;32.4033;24-Dec-2007
100254;JM Basic Fund - Growth Plan;37.4555;37.4555;38.2982;24-Dec-2007
106148;JM Contra Fund - Dividend option;12.9744;12.9744;13.2663;24-Dec-2007
106147;JM Contra Fund - Growth option;12.9744;12.9744;13.2663;24-Dec-2007
103109;JM Emerging Leaders Fund-Dividend;19.6081;19.6081;20.0493;24-Dec-2007
103108;JM Emerging Leaders Fund-Growth;19.5680;19.5680;20.0083;24-Dec-2007
100218;JM Equity Fund-Dividend;24.9690;24.9690;25.5308;24-Dec-2007
100219;JM Equity Fund-Growth;55.5747;55.5747;56.8251;24-Dec-2007
104412;JM Financial Services Sector Fund - Dividend Plan;18.2796;18.2796;18.6909;24-Dec-2007
104411;JM Financial Services Sector Fund - Growth Plan;18.2858;18.2858;18.6972;24-Dec-2007
102480;JM Healthcare Sector Fund-Dividend;15.2993;15.2993;15.6435;24-Dec-2007
102481;JM Healthcare Sector Fund-Growth;19.2840;19.2840;19.7179;24-Dec-2007
103752;JM HIFI Fund-Dividend;17.0240;17.0240;17.4070;24-Dec-2007
103751;JM HIFI Fund-Growth;17.0276;17.0276;17.4107;24-Dec-2007
105076;JM Small & Mid-cap Fund - Institutional Plan - Dividend option;10.0000;10.0000;10.0000;6-Dec-2007
105077;JM Small & Mid-cap Fund - Institutional Plan - Growth option;10.0000;10.0000;10.0000;6-Dec-2007
105039;JM Small & Mid-cap Fund - Regular Plan - Dividend option;16.1908;16.1908;16.5551;24-Dec-2007
105038;JM Small & Mid-cap Fund - Regular Plan - Growth option;16.1907;16.1907;16.5550;24-Dec-2007
104414;JM Telecom Sector Fund - Dividend Plan;14.3927;14.3927;14.7165;24-Dec-2007
104413;JM Telecom Sector Fund - Growth Plan;14.3929;14.3929;14.7167;24-Dec-2007

JPMorgan Mutual Fund
105583;JPMorgan India Equity Fund - Dividend;13.486;13.351;13.789;24-Dec-2007
105582;JPMorgan India Equity Fund - Growth;14.518;14.373;14.845;24-Dec-2007

Kotak Mahindra Mutual Fund
102874;Kotak-Mid-Cap-Dividend;22.217;22.217;22.717;24-Dec-2007
102875;Kotak-Mid-Cap-Growth;28.958;28.958;29.61;24-Dec-2007
101733;Kotak 30-(Dividend);49.376;49.376;50.487;24-Dec-2007
101734;Kotak 30-(Growth);109.914;109.914;112.387;24-Dec-2007
103039;Kotak Contra Scheme---Dividend;18.796;18.796;19.219;24-Dec-2007
103040;Kotak Contra Scheme---Growth;21.471;21.471;21.954;24-Dec-2007
105967;Kotak Equity Arbitrage Fund - Dividend;10.6314;10.6314;10.6314;24-Dec-2007
105968;Kotak Equity Arbitrage Fund - Growth;11.8695;11.8695;11.8695;24-Dec-2007
102182;Kotak Global-India-Dividend;25.296;25.296;25.865;24-Dec-2007
102183;Kotak Global-India-Growth;35.7;35.7;36.503;24-Dec-2007
103473;KOTAK LIFESTYLE FUND---Dividend;13.969;13.969;14.283;24-Dec-2007
103474;KOTAK LIFESTYLE FUND---Growth;16.129;16.129;16.492;24-Dec-2007
100290;Kotak MNC;34.1;34.1;34.867;24-Dec-2007
103233;Kotak Opportunities---Dividend;29.037;29.037;29.69;24-Dec-2007
103234;Kotak Opportunities---Growth;51.541;51.541;52.701;24-Dec-2007
100289;Kotak Tech;10.509;10.509;10.745;24-Dec-2007

LIC Mutual Fund
100312;LIC MF Equity Fund-Dividend;13.0615;13.0615;13.0615;24-Dec-2007
100313;LIC MF Equity Fund-Growth;33.1483;33.1483;33.1483;24-Dec-2007
100332;LICMF Growth Fund - Dividend Option;13.1350;13.1350;13.1350;24-Dec-2007
106871;LICMF Growth Fund - Growth Option;14.8100;14.8100;14.8100;24-Dec-2007
101200;LICMF Index Fund-Nifty-Dividend;15.7730;15.7730;15.7730;24-Dec-2007
101201;LICMF Index Fund-Nifty-Growth;35.5425;35.5425;35.5425;24-Dec-2007
101202;LICMF Index Fund-Sensex Advantage-Dividend;15.6279;15.6279;15.6279;24-Dec-2007
101203;LICMF Index Fund-Sensex Advantage-Growth;37.7295;37.7295;37.7295;24-Dec-2007
101198;LICMF Index Fund-Sensex-Dividend;15.3170;15.3170;15.3170;24-Dec-2007
101199;LICMF Index Fund-Sensex-Growth;39.2580;39.2580;39.2580;24-Dec-2007
102900;LICMF Opportunities Fund-Dividend;13.7404;13.7404;13.7404;24-Dec-2007
102901;LICMF Opportunities Fund-Growth;24.1409;24.1409;24.1409;24-Dec-2007

Lotus India Mutual Fund
106868;Lotus India AGILE Fund - Dividend Option;9.86;9.76;10.08;24-Dec-2007
106867;Lotus India AGILE Fund - Growth Option;9.86;9.76;10.08;24-Dec-2007
105604;Lotus India Arbitrage Fund - Dividend Option;10.1030;10.0020;10.1030;24-Dec-2007
105603;Lotus India Arbitrage Fund - Growth Option;10.5586;10.4530;10.5586;24-Dec-2007
105459;Lotus India Contra Fund - Dividend;13.67;13.53;13.98;24-Dec-2007
105460;Lotus India Contra Fund - Growth;13.68;13.54;13.99;24-Dec-2007
106316;Lotus India Equity Fund - Dividend;12.49;12.37;12.77;24-Dec-2007
106317;Lotus India Equity Fund - Growth;12.49;12.37;12.77;24-Dec-2007
106143;Lotus India Growth Fund - Dividend;12.94;12.81;13.23;24-Dec-2007
106144;Lotus India Growth Fund - Growth;12.94;12.81;13.23;24-Dec-2007

PRINCIPAL Mutual Fund
103453;Principal  Infrastructure And Services Industries Fund-DIVIDEND;17.5600;17.4700;17.9600;24-Dec-2007
103454;Principal  Infrastructure And Services Industries Fund-GROWTH;17.5600;17.4700;17.9600;24-Dec-2007
102808;Principal Dividend Yield Fund-Dividend Plan;17.4800;17.4800;17.8700;24-Dec-2007
102807;Principal Dividend Yield Fund-Growth Plan;23.6800;23.6800;24.2100;24-Dec-2007
100154;Principal Equity Fund-Dividend;23.53;23.53;24.06;4-Aug-2006
100155;Principal Equity Fund-Growth;29.77;29.77;30.44;4-Aug-2006
102896;Principal Focussed Advantage Fund-Dividend;19.0400;18.9400;19.4700;2-Nov-2007
102897;Principal Focussed Advantage Fund-Growth;21.1400;21.0300;21.6200;2-Nov-2007
102336;Principal Global Opportunities Fund-Annual Dividend;	 18.1399;	    17.9585;	    	18.5934;24-Dec-2007

102337;Principal Global Opportunities Fund-Growth;	 18.1399;	    17.9585;	    	18.5934;24-Dec-2007
100966;Principal Growth Fund-Dividend Plan;35.3900;35.2100;36.1900;24-Dec-2007
100967;Principal Growth Fund-Growth Plan;73.0300;72.6600;74.6700;24-Dec-2007
100152;Principal Index Fund-Dividend;32.7541;32.5900;33.0800;24-Dec-2007
100153;Principal Index Fund-Growth;42.2521;42.0408;42.6746;24-Dec-2007
103058;Principal Junior Cap Fund-Dividend Option;22.8800;22.8800;23.3900;24-Dec-2007
103059;Principal Junior Cap Fund-Growth Option;22.8800;22.8800;23.3900;24-Dec-2007
103334;Principal Large Cap Fund-Dividend;25.8800;25.4900;26.4600;24-Dec-2007
103335;Principal Large Cap Fund-Growth;28.2500;27.8300;28.8900;24-Dec-2007
102427;Principal Resurgent India Equity Fund-Dividend;21.1000;20.7800;21.5700;24-Dec-2007
